,Building_Painted,Building Dimension,Building_Type,Geo_Code,Claim,Windows,Building Dimensionis missing,Date_of_Occupancyis missing,Insured_time,Building_Class,Building_category,Building_age
4061,V,1340.0,2,64430,0,2,False,False,4,modern,Rural Non-Residential,18.0
4062,V,1780.0,2,64430,0,2,False,False,4,modern,Rural Non-Residential,22.0
4063,V,1780.0,2,64430,0,2,False,False,4,modern,Rural Non-Residential,25.0
4064,N,660.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,53.0
4065,V,1129.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,25.0
4066,V,4827.75,3,64445,1,2,False,False,4,modern,Rural Non-Residential,83.0
4067,V,4827.75,3,64445,0,2,False,False,4,modern,Rural Non-Residential,84.0
4068,V,4827.75,3,64445,1,2,False,False,2,modern,Rural Non-Residential,86.0
4069,V,1300.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,52.0
4070,V,860.0,3,64445,0,2,False,False,3,modern,Rural Non-Residential,76.0
4071,V,2060.0,3,64445,0,2,False,False,1,modern,Rural Non-Residential,2.0
4072,V,300.0,3,64445,0,1,False,False,1,modern,Rural Non-Residential,83.0
4073,V,300.0,3,64445,0,1,False,False,3,modern,Rural Non-Residential,86.0
4074,V,2409.0,3,64445,1,2,False,False,4,modern,Rural Non-Residential,18.0
4075,V,2409.0,3,64445,0,2,False,False,3,modern,Rural Non-Residential,20.0
4076,V,1235.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,5.0
4077,V,1610.0,3,64445,1,3,False,False,4,modern,Rural Non-Residential,39.0
4078,V,1610.0,3,64445,1,3,False,False,4,modern,Rural Non-Residential,42.0
4079,V,311.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,83.0
4080,N,2500.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,53.0
4081,V,2695.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,32.0
4082,V,2695.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,33.0
4083,V,1700.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,55.0
4084,N,1000.0,3,64445,0,0,False,False,1,old,Urban Non-Residential,27.0
4085,V,367.0,3,64445,0,0,False,False,2,old,Urban Non-Residential,53.0
4086,V,580.0,3,64445,0,1,False,False,4,modern,Rural Non-Residential,84.0
4087,V,2604.0,3,64445,1,2,False,False,4,modern,Rural Non-Residential,34.0
4088,N,487.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,52.0
4089,N,1754.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,55.0
4090,N,400.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,56.0
4091,N,850.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,53.0
4092,N,4000.0,3,64445,0,0,False,False,3,old,Urban Non-Residential,36.0
4093,V,1920.0,3,64445,1,0,False,False,4,old,Urban Non-Residential,52.0
4094,V,4827.75,3,64445,0,0,False,False,4,old,Urban Residential,32.0
4095,V,1485.0,3,64445,0,2,False,False,4,modern,Rural Non-Residential,53.0
4096,N,270.0,3,64445,1,0,False,False,4,old,Urban Non-Residential,32.0
4097,N,500.0,3,64445,0,0,False,False,4,old,Urban Non-Residential,32.0
4098,V,1197.0,2,64453,0,1,False,False,4,modern,Rural Non-Residential,43.0
4099,V,1197.0,2,64453,0,1,False,False,4,modern,Rural Non-Residential,44.0
4100,N,270.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,53.0
4101,N,560.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,32.0
4102,N,560.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,33.0
4103,N,560.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,35.0
4104,N,560.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,36.0
4105,N,380.0,3,64483,0,0,False,False,2,old,Urban Non-Residential,48.543595911004104
4106,N,620.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,35.0
4107,N,800.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,53.0
4108,V,336.0,3,64483,0,1,False,False,4,modern,Rural Non-Residential,86.0
4109,V,1260.0,3,64483,1,2,False,False,4,modern,Rural Non-Residential,23.0
4110,V,1260.0,3,64483,1,2,False,False,4,modern,Rural Non-Residential,24.0
4111,V,900.0,3,64483,0,2,False,False,4,modern,Rural Residential,82.0
4112,V,900.0,3,64483,0,2,False,False,1,modern,Rural Residential,83.0
4113,V,400.0,3,64483,0,1,False,False,3,modern,Rural Non-Residential,86.0
4114,V,403.0,3,64483,0,0,False,False,1,old,Urban Non-Residential,48.543595911004104
4115,V,640.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,53.0
4116,V,805.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,50.543595911004104
4117,V,657.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,50.543595911004104
4118,V,2750.0,3,64483,1,0,False,False,4,old,Urban Non-Residential,50.543595911004104
4119,V,2750.0,3,64483,1,0,False,False,3,old,Urban Non-Residential,51.543595911004104
4120,V,2090.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4121,V,3355.0,3,64483,1,4,False,False,4,modern,Rural Non-Residential,43.0
4122,V,2347.0,3,64483,0,4,False,False,0,modern,Rural Non-Residential,43.0
4123,V,4074.0,3,64483,1,0,False,False,0,old,Urban Non-Residential,48.543595911004104
4124,V,2340.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4125,V,4827.75,3,64483,1,3,False,False,4,modern,Rural Non-Residential,85.0
4126,V,910.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,53.0
4127,V,712.0,3,64483,1,1,False,False,4,modern,Rural Non-Residential,82.0
4128,N,480.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,51.543595911004104
4129,V,800.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4130,V,1056.0,3,64483,1,0,False,False,4,old,Urban Non-Residential,50.543595911004104
4131,V,450.0,3,64483,0,0,False,False,4,old,Urban Residential,24.0
4132,V,450.0,3,64483,0,0,False,False,2,old,Urban Residential,25.0
4133,V,360.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4134,N,385.0,3,64483,0,0,False,False,3,old,Urban Non-Residential,51.543595911004104
4135,V,649.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,50.543595911004104
4136,V,649.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,51.543595911004104
4137,V,336.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4138,V,760.0,3,64483,0,2,False,False,0,modern,Rural Non-Residential,43.0
4139,V,2700.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,49.543595911004104
4140,V,2700.0,3,64483,0,0,False,False,3,old,Urban Non-Residential,51.543595911004104
4141,V,690.0,3,64483,0,1,False,False,1,modern,Rural Non-Residential,85.0
4142,V,590.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,32.0
4143,V,590.0,3,64483,1,0,False,False,4,old,Urban Non-Residential,33.0
4144,V,1200.0,3,64483,0,2,False,False,0,modern,Rural Non-Residential,43.0
4145,N,1754.0,3,64483,0,0,False,False,4,old,Urban Non-Residential,26.0
4146,V,2800.0,3,64483,0,3,False,False,3,modern,Rural Non-Residential,36.0
4147,V,3375.0,3,64483,1,0,False,False,4,old,Urban Non-Residential,53.0
4148,V,3375.0,3,64483,1,0,False,False,4,old,Urban Non-Residential,55.0
4149,N,1700.0,2,64545,0,0,False,False,4,old,Urban Non-Residential,27.0
4150,V,600.0,2,64545,0,2,False,False,4,modern,Rural Non-Residential,9.0
4151,V,4827.75,2,64545,0,1,False,False,4,modern,Rural Non-Residential,5.0
4152,V,475.0,2,64545,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4153,V,2000.0,2,65017,0,2,False,False,2,modern,Rural Residential,32.0
4154,V,2000.0,2,65017,0,2,False,False,4,modern,Rural Residential,36.0
4155,V,1650.0,2,65017,0,2,False,False,3,modern,Rural Residential,38.0
4156,V,1500.0,2,65017,0,1,False,False,1,modern,Rural Residential,34.0
4157,V,1500.0,2,65017,0,1,False,False,4,modern,Rural Residential,37.0
4158,V,1250.0,2,65017,0,1,False,False,4,modern,Rural Residential,37.0
4159,V,1560.0,2,65017,0,2,False,False,4,modern,Rural Residential,38.0
4160,N,400.0,2,65059,1,0,False,False,2,old,Urban Non-Residential,33.0
4161,V,1049.0,2,65195,0,1,False,False,4,modern,Rural Residential,10.0
4162,V,2458.0,2,65282,0,1,False,False,2,modern,Rural Residential,10.0
4163,V,2499.0,2,65282,0,2,False,False,4,modern,Rural Residential,11.0
4164,V,3770.0,2,65388,0,2,False,False,4,modern,Rural Non-Residential,11.0
4165,V,3770.0,2,65388,0,2,False,False,1,modern,Rural Non-Residential,14.0
4166,V,2790.0,2,65388,0,3,False,False,1,modern,Rural Residential,39.0
4167,V,1394.0,2,65388,1,2,False,False,4,modern,Rural Residential,35.0
4168,N,695.0,2,65388,0,0,False,False,3,old,Urban Non-Residential,28.0
4169,V,1005.0,2,65440,0,1,False,False,2,modern,Rural Non-Residential,63.0
4170,V,3060.0,2,65440,0,2,False,False,4,modern,Rural Non-Residential,11.0
4171,V,1351.0,4,65440,0,1,False,False,4,modern,Rural Non-Residential,4.0
4172,V,300.0,4,65440,0,0,False,False,0,old,Urban Non-Residential,48.543595911004104
4173,V,300.0,4,65440,0,0,False,False,0,old,Urban Non-Residential,50.543595911004104
4174,V,300.0,4,65440,0,0,False,False,0,old,Urban Non-Residential,51.543595911004104
4175,V,580.0,2,65440,0,0,False,False,4,old,Urban Non-Residential,32.0
4176,V,580.0,2,65440,0,0,False,False,4,old,Urban Non-Residential,34.0
4177,V,1940.0,2,66004,0,1,False,False,4,modern,Rural Residential,33.0
4178,V,1940.0,2,66004,0,1,False,False,4,modern,Rural Residential,35.0
4179,V,407.0,2,66008,0,0,False,False,4,old,Urban Non-Residential,52.0
4180,V,1805.0,2,66020,0,2,False,False,4,modern,Rural Residential,6.0
4181,V,3200.0,2,66020,0,2,False,False,4,modern,Rural Residential,33.0
4182,N,691.0,2,66025,0,0,False,False,4,old,Urban Residential,24.0
4183,V,1400.0,2,66037,0,2,False,False,1,modern,Rural Non-Residential,17.0
4184,V,1512.0,2,66037,0,2,False,False,4,modern,Rural Non-Residential,5.0
4185,V,767.0,2,66037,0,2,False,False,4,modern,Rural Non-Residential,6.0
4186,V,630.0,2,66037,1,1,False,False,4,modern,Rural Non-Residential,52.0
4187,V,630.0,2,66037,0,1,False,False,4,modern,Rural Non-Residential,54.0
4188,V,1538.0,2,66037,0,2,False,False,2,modern,Rural Non-Residential,12.0
4189,V,4827.75,2,66037,0,2,False,False,4,modern,Rural Non-Residential,30.0
4190,V,280.0,2,66037,0,0,False,False,4,old,Urban Non-Residential,52.0
4191,V,280.0,2,66037,0,0,False,False,4,old,Urban Non-Residential,55.0
4192,V,280.0,2,66037,1,0,False,False,3,old,Urban Non-Residential,56.0
4193,V,3255.0,2,66037,0,2,False,False,4,modern,Rural Non-Residential,10.0
4194,N,80.0,2,66048,0,0,False,False,4,old,Urban Non-Residential,53.0
4195,N,80.0,2,66048,0,0,False,False,2,old,Urban Non-Residential,55.0
4196,V,1359.0,2,66065,0,1,False,False,4,modern,Rural Non-Residential,5.0
4197,V,650.0,2,66072,0,1,False,False,4,modern,Rural Residential,4.0
4198,V,650.0,2,66072,0,1,False,False,4,modern,Rural Residential,6.0
4199,N,440.0,2,66072,0,0,False,False,4,old,Urban Residential,25.0
4200,V,350.0,2,66119,0,2,False,False,4,modern,Rural Non-Residential,84.0
4201,V,4142.0,2,66124,0,2,False,False,4,modern,Rural Residential,37.0
4202,V,815.0,2,66124,0,2,False,False,3,modern,Rural Residential,27.0
4203,V,999.0,2,66130,0,1,False,False,4,modern,Rural Residential,6.0
4204,V,999.0,2,66130,0,1,False,False,4,modern,Rural Residential,4.0
4205,V,999.0,2,66130,0,1,False,False,4,modern,Rural Residential,4.0
4206,N,315.0,2,66130,0,0,False,False,2,old,Urban Residential,25.0
4207,N,315.0,2,66130,0,0,False,False,2,old,Urban Residential,25.0
4208,V,750.0,2,66130,0,1,False,False,4,modern,Rural Residential,5.0
4209,V,935.0,2,66130,0,1,False,False,4,modern,Rural Residential,5.0
4210,V,1350.0,2,66130,1,1,False,False,4,modern,Rural Residential,6.0
4211,V,1350.0,2,66130,0,1,False,False,4,modern,Rural Residential,8.0
4212,V,999.0,2,66130,0,1,False,False,4,modern,Rural Residential,9.0
4213,V,880.0,2,66130,0,2,False,False,4,modern,Rural Residential,54.0
4214,V,880.0,2,66130,0,2,False,False,3,modern,Rural Residential,56.0
4215,N,1991.0,2,66136,1,0,False,False,4,old,Urban Non-Residential,26.0
4216,N,230.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,24.0
4217,N,430.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,54.0
4218,V,895.0,2,66136,1,2,False,False,4,modern,Rural Non-Residential,63.0
4219,V,670.0,2,66136,0,2,False,False,4,modern,Rural Non-Residential,52.0
4220,V,570.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,54.0
4221,V,2450.0,2,66136,0,2,False,False,4,modern,Rural Non-Residential,25.0
4222,V,840.0,2,66136,1,1,False,False,4,modern,Rural Non-Residential,65.0
4223,V,460.0,2,66136,0,1,False,False,3,modern,Rural Non-Residential,11.0
4224,V,800.0,2,66136,0,1,False,False,1,modern,Rural Non-Residential,38.0
4225,V,1200.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,4.0
4226,V,550.0,2,66136,1,2,False,False,4,modern,Rural Residential,84.0
4227,V,350.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,58.0
4228,V,350.0,2,66136,1,1,False,False,4,modern,Rural Non-Residential,59.0
4229,V,330.0,2,66136,0,1,False,False,1,modern,Rural Non-Residential,14.0
4230,V,169.0,2,66136,0,1,False,False,4,modern,Rural Residential,82.0
4231,V,4827.75,2,66136,1,1,False,False,4,modern,Rural Residential,11.0
4232,V,380.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,4.0
4233,V,380.0,2,66136,0,1,False,False,3,modern,Rural Non-Residential,7.0
4234,V,245.0,2,66136,0,1,False,False,1,modern,Rural Non-Residential,7.0
4235,V,4827.75,2,66136,1,2,False,False,4,modern,Rural Residential,4.0
4236,V,4827.75,2,66136,0,2,False,False,4,modern,Rural Residential,5.0
4237,V,4827.75,2,66136,0,2,False,False,3,modern,Rural Residential,6.0
4238,V,4827.75,2,66136,0,3,False,False,4,modern,Rural Non-Residential,41.0
4239,V,1423.0,2,66136,0,2,False,False,3,modern,Rural Non-Residential,6.0
4240,V,277.0,2,66136,0,1,False,False,2,modern,Rural Non-Residential,21.0
4241,V,300.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,4.0
4242,V,1035.0,2,66136,0,1,False,False,2,modern,Rural Non-Residential,14.0
4243,V,1500.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,33.0
4244,V,1500.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,35.0
4245,V,450.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,44.0
4246,V,500.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,84.0
4247,V,500.0,2,66136,0,1,False,False,4,modern,Rural Non-Residential,85.0
4248,N,500.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,24.0
4249,N,380.0,2,66136,0,0,False,False,4,old,Urban Non-Residential,32.0
4250,N,380.0,2,66136,0,0,False,False,1,old,Urban Non-Residential,33.0
4251,V,415.0,2,66136,0,1,False,False,4,modern,Rural Residential,24.0
4252,V,415.0,2,66136,0,1,False,False,4,modern,Rural Residential,25.0
4253,V,630.0,2,66147,1,2,False,False,4,modern,Rural Residential,3.0
4254,V,630.0,2,66147,0,2,False,False,4,modern,Rural Residential,4.0
4255,V,450.0,2,66148,0,2,False,False,2,modern,Rural Non-Residential,19.0
4256,V,1150.0,2,66164,0,2,False,False,4,modern,Rural Non-Residential,52.0
4257,V,1150.0,2,66164,0,2,False,False,4,modern,Rural Non-Residential,56.0
4258,N,4827.75,2,66171,0,0,False,False,4,old,Urban Non-Residential,27.0
4259,V,4783.0,2,66172,0,1,False,False,4,modern,Rural Non-Residential,8.0
4260,V,200.0,2,66180,0,1,False,False,4,modern,Rural Non-Residential,84.0
4261,V,4827.75,2,66182,0,1,False,False,4,modern,Rural Non-Residential,30.0
4262,V,2000.0,2,66182,1,1,False,False,4,modern,Rural Non-Residential,28.0
4263,V,2000.0,2,66182,0,1,False,False,3,modern,Rural Non-Residential,32.0
4264,V,2051.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,23.0
4265,V,2051.0,2,66182,1,1,False,False,4,modern,Rural Non-Residential,24.0
4266,V,2051.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,25.0
4267,V,2896.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,15.0
4268,V,1000.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,25.0
4269,V,858.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,18.0
4270,V,858.0,2,66182,0,1,False,False,4,modern,Rural Non-Residential,19.0
4271,V,400.0,2,66182,0,0,False,False,4,old,Urban Non-Residential,26.0
4272,V,4827.75,2,66196,1,1,False,False,2,modern,Rural Non-Residential,19.0
4273,V,1491.0,2,66210,0,1,False,False,4,modern,Rural Non-Residential,25.0
4274,V,680.0,2,66218,0,2,False,False,3,modern,Rural Residential,76.0
4275,N,1090.0,2,67010,0,0,False,False,2,old,Urban Non-Residential,53.0
4276,V,4827.75,2,67118,1,2,False,False,4,modern,Rural Non-Residential,27.0
4277,V,900.0,2,67130,0,0,False,False,4,old,Urban Non-Residential,24.0
4278,N,2000.0,2,67130,0,0,False,False,2,old,Urban Residential,26.0
4279,N,555.0,2,67152,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4280,V,1600.0,2,67169,0,2,False,False,3,modern,Rural Non-Residential,17.0
4281,N,1100.0,2,67180,0,0,False,False,3,old,Urban Non-Residential,28.0
4282,N,840.0,2,67180,0,0,False,False,4,old,Urban Non-Residential,26.0
4283,N,840.0,2,67180,0,0,False,False,4,old,Urban Non-Residential,27.0
4284,N,840.0,2,67180,0,0,False,False,1,old,Urban Non-Residential,28.0
4285,V,1750.0,2,67180,0,1,False,False,4,modern,Rural Residential,5.0
4286,V,408.0,2,67194,0,0,False,False,1,old,Urban Non-Residential,47.543595911004104
4287,V,2160.0,2,67204,0,1,False,False,4,modern,Rural Non-Residential,34.0
4288,V,2050.0,2,67218,0,2,False,False,4,modern,Rural Residential,26.0
4289,V,4827.75,2,67218,0,2,False,False,1,modern,Rural Residential,25.0
4290,V,3489.0,2,67218,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4291,N,1450.0,2,67218,0,0,False,False,4,old,Urban Non-Residential,33.0
4292,N,830.0,2,67261,0,0,False,False,4,old,Urban Non-Residential,53.0
4293,V,1520.0,2,67268,0,2,False,False,1,modern,Rural Non-Residential,18.0
4294,N,1900.0,2,67356,0,0,False,False,4,old,Urban Non-Residential,49.543595911004104
4295,V,900.0,2,67389,0,0,False,False,4,old,Urban Residential,33.0
4296,V,1550.0,2,67414,0,1,False,False,4,modern,Rural Non-Residential,55.0
4297,N,804.0,2,67434,0,0,False,False,4,old,Urban Non-Residential,32.0
4298,N,804.0,2,67434,0,0,False,False,4,old,Urban Non-Residential,34.0
4299,V,420.0,2,67447,0,0,False,False,4,old,Urban Residential,55.0
4300,V,450.0,2,67447,0,0,False,False,4,old,Urban Non-Residential,34.0
4301,V,550.0,2,67447,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4302,V,550.0,2,67447,1,0,False,False,3,old,Urban Non-Residential,51.543595911004104
4303,V,710.0,2,67447,0,2,False,False,4,modern,Rural Non-Residential,85.0
4304,N,933.0,2,67447,0,0,False,False,2,old,Urban Residential,53.0
4305,V,747.0,2,67447,0,0,False,False,4,old,Urban Non-Residential,52.0
4306,V,747.0,2,67447,0,0,False,False,4,old,Urban Non-Residential,53.0
4307,V,1880.0,3,67482,0,0,False,False,3,old,Urban Non-Residential,56.0
4308,V,2640.0,3,67482,0,2,False,False,4,modern,Rural Residential,55.0
4309,N,1050.0,3,67482,1,0,False,False,4,old,Urban Non-Residential,52.0
4310,N,320.0,2,67482,0,0,False,False,2,old,Urban Non-Residential,53.0
4311,N,950.0,3,67482,0,0,False,False,1,old,Urban Non-Residential,53.0
4312,N,630.0,3,67482,0,0,False,False,1,old,Urban Residential,32.0
4313,V,300.0,3,67482,0,1,False,False,4,modern,Rural Non-Residential,44.0
4314,V,909.0,3,67482,0,2,False,False,4,modern,Rural Residential,83.0
4315,V,909.0,3,67482,0,2,False,False,4,modern,Rural Residential,84.0
4316,V,630.0,3,67482,0,2,False,False,4,modern,Rural Residential,22.0
4317,V,630.0,3,67482,0,2,False,False,1,modern,Rural Residential,24.0
4318,V,1114.0,3,67482,1,2,False,False,4,modern,Rural Residential,25.0
4319,V,1114.0,3,67482,0,2,False,False,3,modern,Rural Residential,26.0
4320,V,400.0,2,67482,0,2,False,False,4,modern,Rural Non-Residential,82.0
4321,V,523.0,2,67482,0,1,False,False,4,modern,Rural Residential,82.0
4322,V,870.0,3,67482,0,2,False,False,4,modern,Rural Residential,82.0
4323,V,500.0,2,67482,1,2,False,False,2,modern,Rural Non-Residential,62.0
4324,V,1300.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4325,V,3374.0,3,67482,1,2,False,False,4,modern,Rural Residential,52.0
4326,V,1600.0,3,67482,0,3,False,False,2,modern,Rural Residential,82.0
4327,V,1500.0,3,67482,0,1,False,False,1,modern,Rural Residential,26.0
4328,V,1400.0,3,67482,0,1,False,False,4,modern,Rural Residential,28.0
4329,V,1125.0,3,67482,0,2,False,False,4,modern,Rural Residential,84.0
4330,V,1060.0,3,67482,0,2,False,False,4,modern,Rural Residential,84.0
4331,V,2200.0,3,67482,0,2,False,False,4,modern,Rural Residential,83.0
4332,V,350.0,3,67482,0,2,False,False,3,modern,Rural Non-Residential,24.0
4333,V,720.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4334,V,950.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,33.0
4335,V,1830.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,48.543595911004104
4336,V,800.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,49.543595911004104
4337,V,810.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,32.0
4338,V,810.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,33.0
4339,V,1000.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,47.543595911004104
4340,V,1000.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,49.543595911004104
4341,V,1200.0,3,67482,0,0,False,False,4,old,Urban Non-Residential,24.0
